pair,date,high,low,open,close,volume
USDT_BTC,1622401200,98.57631901269795,93.64750306206305,95.19847984411048,95.58013066080463,58120993.68
USDT_BTC,1622397600,94.47644844302421,89.752626020873,92.68825341040188,91.77652933258587,107074483
USDT_BTC,1622394000,96.28574831982279,91.47146090383164,92.8771356963486,93.50629614980572,78456527.12
USDT_BTC,1622390400,94.42778442487284,89.7063952036292,91.90051790675881,92.24866211822662,105816196.1
USDT_BTC,1622386800,97.89493171391345,93.00018512821778,95.1708091569506,95.42730710224723,78381085.58
USDT_BTC,1622383200,97.38212211084813,92.51301600530572,94.85115605971328,95.19968893874545,111352590.4
USDT_BTC,1622379600,92.80157343584034,88.16149476404831,90.91623649160152,90.3609965175717,100905892
USDT_BTC,1622376000,91.11467265516532,86.55893902240705,88.54662957225825,88.84629451479336,173937486.5
USDT_BTC,1622372400,95.28988364217592,90.52538946006712,93.4315307544972,93.69131143071635,145323843.4
USDT_BTC,1622368800,91.0667276857703,86.51339130148179,88.45081720639787,89.34092024349943,98745851.24
USDT_BTC,1622365200,93.95105441194569,89.2535016913484,92.56021365035981,92.00606679850145,76117938.65
USDT_BTC,1622361600,94.13007477818057,89.42357103927154,91.95892050338489,92.71516971961847,118728731.2
USDT_BTC,1622358000,87.99143956313198,83.59186758497538,86.15101037078409,84.8164057198532,146548011.3
USDT_BTC,1622354400,90.1622996165201,85.6541846356941,87.75045071571725,87.23563065925777,166608363.9
USDT_BTC,1622350800,92.46926345864563,87.84580028571334,90.15687686983657,90.43022556422133,145924860.6
USDT_BTC,1622347200,88.36554436454733,83.94726714631996,86.83867211263582,86.2137603374003,125181274.2
USDT_BTC,1622343600,85.88206868165817,81.58796524757526,83.09166848017554,83.57312741695547,101174774.5
USDT_BTC,1622340000,85.00168200190197,80.75159790180686,82.7696252521408,82.7418573929948,89074825.43
USDT_BTC,1622336400,85.99299756039458,81.69334768237485,84.38466537887345,83.73182819718684,91097967.23
USDT_BTC,1622332800,88.45555217712828,84.03277456827186,86.03305333644724,85.93108172852168,205012385.1
USDT_BTC,1622329200,82.96813370173085,78.81972701664431,80.55885824780273,80.40706820075349,131158843.1
USDT_BTC,1622325600,81.65351967509288,77.57084369133823,79.91316332531825,79.15470718732922,83879883.12
USDT_BTC,1622322000,81.09728954919784,77.04242507173794,78.58365850114897,78.7713226015108,114348571.5
USDT_BTC,1622318400,80.20124885909063,76.19118641613609,77.51370494710982,78.05956532707599,158829092.6
USDT_BTC,1622314800,78.36785994152517,74.4494669444489,76.76802158631494,76.82468733032786,140430109.2
USDT_BTC,1622311200,76.36103250142226,72.54298087635114,74.08645122783882,74.9157913223201,185151195.2
USDT_BTC,1622307600,80.12352012495323,76.11734411870556,78.42241813809035,78.47418979820829,205825824.2
USDT_BTC,1622304000,79.45222961321704,75.47961813255618,78.07982063622093,77.41410896467386,214037791.7
USDT_BTC,1622300400,74.41136165507976,70.69079357232577,72.62629626864839,72.68755865572435,330081680
USDT_BTC,1622296800,76.470095330781,72.64659056424195,75.20802313720776,74.89661746009766,215487178.6
USDT_BTC,1622293200,73.1156136205924,69.45983293956277,70.94327464979081,71.66120048682053,274765199.4
USDT_BTC,1622289600,77.66905836889444,73.78560545044971,75.55891247511464,76.03510263408592,173866115.8
USDT_BTC,1622286000,73.9517818619686,70.25419276887017,71.64489842822799,72.08589182829216,216141324.8
USDT_BTC,1622282400,76.02483288731841,72.22359124295248,73.67905077960802,74.59064429803345,117187091.3
USDT_BTC,1622278800,69.62943852964999,66.14796660316749,67.73324468339626,67.70913409447182,227642392.5
USDT_BTC,1622275200,70.97207075918175,67.42346722122265,68.58269102045206,69.55024277151024,125944953.2
USDT_BTC,1622271600,66.65569995658268,63.32291495875354,64.72778948150344,64.99645397098605,126533997.5
USDT_BTC,1622268000,65.40752859733428,62.13715216746756,63.11879116249268,64.00997168171357,107203274.3
USDT_BTC,1622264400,65.06144652438213,61.80837419816302,63.31616371809881,63.22975895512143,186107916.1
USDT_BTC,1622260800,64.7794660161411,61.54049271533404,63.258283868977045,63.183598071625326,125984686.7
USDT_BTC,1622257200,62.347995300126314,59.230595535119996,60.86105393665184,60.334749141720394,100231637.7
USDT_BTC,1622253600,65.37159045351443,62.10301093083871,63.51550714628938,63.60633186172515,134320529
USDT_BTC,1622250000,62.54250409763046,59.41537889274894,60.943109624019534,60.89632772367563,111228863.9
USDT_BTC,1622246400,60.90286325498021,57.8577200922312,58.78920507122696,59.03325208848942,143455184
USDT_BTC,1622242800,60.79073661240822,57.751199781787804,59.20209358800657,59.12935301875763,129674041.6
USDT_BTC,1622239200,58.05224865816058,55.14963622525255,56.51044792290249,56.87024618208766,183745768.8
USDT_BTC,1622235600,60.17232744504679,57.16371107279445,59.09600919142368,58.512785334984265,248149599.7
USDT_BTC,1622232000,56.38511542509792,53.56585965384302,55.051896590265734,54.93648053086555,209437195.5
USDT_BTC,1622228400,52.70031470734668,50.06529897197934,51.5118465305427,51.91835848609836,189112516.1
USDT_BTC,1622224800,54.40601985446341,51.685718861740234,53.56881760950241,52.6672159083223,157052322.4
USDT_BTC,1622221200,55.06928735335838,52.31582298569046,54.320681477105175,53.66038027539967,193182777.1
USDT_BTC,1622217600,54.98168636580381,52.232602047513616,53.652397777288584,53.798989128894206,287202560.1
USDT_BTC,1622214000,56.602306716929874,53.77219138108338,55.7322264316575,54.99063205995579,130477276.6
USDT_BTC,1622210400,51.4842517125561,48.9100391269283,50.14926536404634,50.16666813582463,133806025.4
USDT_BTC,1622206800,52.73749231032772,50.100617694811326,51.5772465600646,51.7577722440893,234158668.6
USDT_BTC,1622203200,51.41460982493809,48.843879333691184,49.73988194206455,49.867230851893,332240545.3
USDT_BTC,1622199600,48.993431326822076,46.54375976048097,47.68823185264773,47.701746625167445,224790840.4
USDT_BTC,1622196000,43.73231812699278,41.545702220643136,42.45353679442404,42.96219963718684,228363624.3
USDT_BTC,1622192400,47.97194577592776,45.57334848713137,46.511772345927945,46.93961703145916,354141970.6
USDT_BTC,1622188800,48.66006121509317,46.227058154338515,47.55167847781077,47.5823318948158,287909047.2
USDT_BTC,1622185200,47.52034169661319,45.14432461178252,46.459077433000864,46.13434726725376,246738863.4
USDT_BTC,1622181600,48.71907057186209,46.28311704326898,47.41272613495799,47.50869433048008,242862100.4
USDT_BTC,1622178000,45.96409648200882,43.665891657908375,44.684988925450604,45.2396987378928,230120809
USDT_BTC,1622174400,49.60085015358445,47.12080764590523,48.24039807635504,48.70718341342697,225827187.4
USDT_BTC,1622170800,50.10362067817697,47.598439644268126,48.721121927527484,49.05492592334967,95009772.86
USDT_BTC,1622167200,45.963872794171266,43.6656791544627,44.9793501750004,45.29367956737994,80772392.38
USDT_BTC,1622163600,49.93112084789486,47.434564805500116,48.67527546195602,49.023800455197424,120865791.9
USDT_BTC,1622160000,45.89113304818391,43.59657639577471,44.89860010832054,44.522889781349186,160619245
USDT_BTC,1622156400,47.46505784115791,45.09180494910001,46.19121051857439,46.422677532662156,84198712.49
USDT_BTC,1622152800,52.38776987588335,49.76838138208918,51.05168367322434,51.388613780743164,100720455.6
USDT_BTC,1622149200,50.61149222826359,48.080917616850414,49.2559307864274,49.115750302554474,132040356.4
USDT_BTC,1622145600,51.509249783674214,48.9337872944905,50.141483629832805,50.5050394258784,89887463.81
USDT_BTC,1622142000,50.33195855380129,47.81536062611123,48.791535753192115,49.429665686224,100838351.1
USDT_BTC,1622138400,50.540226360601636,48.01321504257155,49.50533387586669,49.14414568985897,73102056.22
USDT_BTC,1622134800,52.0711590660932,49.467601112788536,50.41012131244716,50.71443083903302,125867669
USDT_BTC,1622131200,51.2688474614574,48.70540508838452,50.338252777064966,50.234875859033714,250509368.2
USDT_BTC,1622127600,52.80242184195287,50.16230074985523,51.783943970588794,50.98549609992181,174204735.7
USDT_BTC,1622124000,53.80974185065371,51.11925475812102,52.65431238633316,52.441251536453265,135613376.1
USDT_BTC,1622120400,51.901148396009354,49.306090976208885,50.70531300797245,50.74335560717331,248529842.1
USDT_BTC,1622116800,53.7686233387932,51.08019217185353,52.315195065386426,52.13130690690526,175126213.5
USDT_BTC,1622113200,56.98721368467598,54.13785300044218,55.429417234700445,55.63039953034897,165054384.3
USDT_BTC,1622109600,56.48076705823208,53.656728705320475,55.137708118890394,55.02198813788414,155805336.3
USDT_BTC,1622106000,57.4210796351617,54.550025653403615,55.88305911695112,55.94784568388683,143116390.3
USDT_BTC,1622102400,58.31145531037641,55.395882544857585,56.58903891353733,56.81168976079259,170723409.6
USDT_BTC,1622098800,58.73200239511868,55.79540227536274,56.995856720536345,56.844712221168066,90158790.61
USDT_BTC,1622095200,57.0211620042942,54.17010390407948,55.23138464012181,55.36932635766755,109052629
USDT_BTC,1622091600,58.7869043351389,55.84755911838195,57.28250609068003,57.17569345017234,129561520.5
USDT_BTC,1622088000,62.022167794190835,58.92105940448129,60.566411021615906,59.89347227133257,100127744.1
USDT_BTC,1622084400,61.53215311160638,58.45554545602606,59.61391153137632,59.53562507810325,151273829.3
USDT_BTC,1622080800,61.19475809091326,58.1350201863676,59.72680159536263,59.50477361196163,136921782.2
USDT_BTC,1622077200,61.650573194300186,58.56804453458518,60.46038625274051,60.461132502830566,186680198.4
USDT_BTC,1622073600,63.85480401922417,60.66206381826296,61.97840146713759,61.30950536461776,132298911.2
USDT_BTC,1622070000,66.45937374245845,63.13640505533553,64.9326947082154,64.63923339005157,107986204.9
USDT_BTC,1622066400,64.45511231860696,61.23235670267661,62.604749561722116,62.75708140225486,96061722.93
USDT_BTC,1622062800,68.8985406335334,65.45361360185673,66.92758488863961,67.19229076406909,117298476.8
USDT_BTC,1622059200,68.10237567505345,64.69725689130078,65.87328161012718,66.95427185763768,116812909.9
USDT_BTC,1622055600,69.29282900819098,65.82818755778142,67.52845951976397,67.9769644122898,182699869
USDT_BTC,1622052000,70.41424230282672,66.89353018768539,68.87545025066281,68.33690955919585,130465974.4
USDT_BTC,1622048400,74.71808510772537,70.9821808523391,73.37299537800632,72.62918082110939,193815887.7
USDT_BTC,1622044800,74.32337306175586,70.60720440866807,72.60539093518955,72.54188910420287,180248435.5
USDT_BTC,1622041200,74.52121900394899,70.79515805375154,72.48637815470371,73.27728461606327,237471856.7
USDT_BTC,1622037600,77.50957036802833,73.63409184962691,75.76069968565578,75.75327971176479,207684105.3
USDT_BTC,1622034000,74.35746838574595,70.63959496645865,71.88432960890056,72.51502196096438,287655917
USDT_BTC,1622030400,81.88448414028143,77.79025993326735,79.22276467348559,79.819297272462,172753936
USDT_BTC,1622026800,77.24183206485307,73.37974046161041,74.22346250871806,74.1847366142973,124627911.6
USDT_BTC,1622023200,81.93338404263208,77.83671484050048,79.49113895442251,80.72711507103327,204294319.3
USDT_BTC,1622019600,81.54585873231363,77.46856579569794,79.6177076094198,78.56916907230051,108695403.6
USDT_BTC,1622016000,80.63400694653714,76.60230659921028,78.42227946312492,78.76908276456707,259202807.1
USDT_BTC,1622012400,82.46650710534837,78.34318175008094,80.45608812286483,80.17892599556427,154758323.2
USDT_BTC,1622008800,82.10460567908513,77.99937539513087,80.2610799937346,80.09112948148659,330800678.8
USDT_BTC,1622005200,90.09642929690101,85.59160783205596,87.55416396133224,87.67803582329879,122546660.7
USDT_BTC,1622001600,87.18634439670456,82.82702717686932,85.29006632028205,85.0868183603948,121947164.7
USDT_BTC,1621998000,90.67749434365741,86.14361962647455,88.29164084239235,89.06197466118536,134768133.8
USDT_BTC,1621994400,90.70742559946142,86.17205431948834,88.20811745217321,87.90398612832298,249964412.2
USDT_BTC,1621990800,87.60797832437109,83.22757940815254,85.29948338228732,85.25183155804183,129409884.6
USDT_BTC,1621987200,91.44659224330786,86.87426263114247,88.89208996240532,88.93008506089241,141746509.4
USDT_BTC,1621983600,90.71722233560837,86.18136121882794,88.85147943342145,89.3821100015206,83927516
USDT_BTC,1621980000,93.14457820044115,88.48734929041909,91.763248207628,91.3425070508254,141277250.2
USDT_BTC,1621976400,97.27788995733891,92.41399545947196,94.55210994823645,94.80590795483457,89409482.74
USDT_BTC,1621972800,94.94521843661559,90.1979575147848,91.73489178687807,92.44723133571215,94457166.02
USDT_BTC,1621969200,97.18277931188702,92.32364034629266,95.0686055105782,95.66544716150335,130174586.5
USDT_BTC,1621965600,99.16661560874127,94.2082848283042,96.61091913517888,97.62489465875288,103220157.8
USDT_BTC,1621962000,100.43907784009653,95.4171239480917,97.87793846994501,97.40605930138533,101641094.3
USDT_BTC,1621958400,100.30695155295118,95.29160397530362,96.76289647454533,98.44556945823771,143345228.7
USDT_BTC,1621954800,99.94017973370977,94.94317074702428,96.85148252088845,97.82545866072417,327818021.7
USDT_BTC,1621951200,100.82089686261115,95.77985201948059,99.33312596503922,98.48694585248376,226865980.7
USDT_BTC,1621947600,101.3744713728662,96.30574780422288,99.47972309356831,98.95653098709234,264811068.2
USDT_BTC,1621944000,105.4765420395087,100.20271493753326,102.45715250650044,102.8184855524428,199205471.9
USDT_BTC,1621940400,103.96385530723106,98.7656625418695,101.22623435400955,100.93127453526088,218781549.2
USDT_BTC,1621936800,105.2238794114759,99.9626854409021,102.05502639607745,102.6707191997595,328174302.1
USDT_BTC,1621933200,106.75438665386972,101.41666732117622,104.11186677021973,104.3663129859866,159713714.3
USDT_BTC,1621929600,106.52857045713576,101.20214193427897,103.43714239524802,103.68028249073465,171653476.5
USDT_BTC,1621926000,109.42640604017603,103.95508573816723,106.09292071261058,106.60234588211353,136260670.2
USDT_BTC,1621922400,108.86367406868713,103.42049036525277,105.69868921518207,105.98218400625463,170449875.4
USDT_BTC,1621918800,109.72894709771215,104.24249974282654,107.10382292232605,106.34230416102666,132080760
USDT_BTC,1621915200,108.13109580438731,102.72454101416794,105.29001802394573,105.38284112405779,189032893.7
USDT_BTC,1621911600,108.93586568007632,103.4890723960725,106.42307716173184,106.81803616537776,195647441.6
USDT_BTC,1621908000,114.02827686491025,108.32686302166474,111.09337047202564,110.75636176381963,162003769
USDT_BTC,1621904400,113.91670276752448,108.22086762914826,110.55214690578318,111.15619341047433,196553070.6
USDT_BTC,1621900800,114.83038682526553,109.08886748400225,112.04724952109368,111.79967020898559,287015032
USDT_BTC,1621897200,114.70457955323576,108.96935057557397,112.4465219707028,110.61165953360627,115041712.9
USDT_BTC,1621893600,111.89791669700672,106.30302086215639,109.84275471706059,109.41196632433298,144361546.1
USDT_BTC,1621890000,114.17133048980187,108.46276396531178,111.87178699671904,111.77972401896149,177481486.7
USDT_BTC,1621886400,115.90049004620269,110.10546554389255,112.14359357407601,113.32872443528967,355912949.1
USDT_BTC,1621882800,113.79672275736682,108.10688661949848,110.79289690616463,111.06190805487789,408708639.1
USDT_BTC,1621879200,114.21412125091794,108.50341518837205,111.75736161796473,110.49334177232349,199153943.9
USDT_BTC,1621875600,110.4761848727459,104.9523756291086,107.67646917888788,107.58177292980292,171593901.9
USDT_BTC,1621872000,113.31409477819281,107.64839003928317,109.85155479325785,111.2692864560925,302480511.1
USDT_BTC,1621868400,109.77362837855877,104.28494695963083,107.21705617023426,107.57364308849165,238789246.2
USDT_BTC,1621864800,110.480810252532,104.9567697399054,108.28538682872592,107.33884089927722,239457597.7
USDT_BTC,1621861200,110.07406156676346,104.57035848842528,107.00091723154212,108.43218287562622,358809919.5
USDT_BTC,1621857600,108.61063191435397,103.18010031863626,106.7708428583757,105.5930666673963,399327461.5
USDT_BTC,1621854000,108.79502228282762,103.35527116868623,105.35092981073764,105.65989396066435,435104768.7
USDT_BTC,1621850400,105.72498195943596,100.43873286146416,104.0494181194873,103.51548647726705,280432789.7
USDT_BTC,1621846800,111.83611907696523,106.24431312311697,109.61028818115166,109.61319898894529,185294286.6
USDT_BTC,1621843200,108.84577600496708,103.40348720471872,106.6061031868513,105.51628399503177,279700863.7
USDT_BTC,1621839600,105.15892650995457,99.90098018445684,102.65031511882624,102.09287343214332,376728347
USDT_BTC,1621836000,103.29835119257774,98.13343363294885,101.12143676104283,100.40092913230598,203650917.3
USDT_BTC,1621832400,104.79656490879984,99.55673666335984,102.11878215437027,101.73689020220226,137212256.9
USDT_BTC,1621828800,105.43169453509189,100.1601098083373,102.20107553620272,103.35326154057982,196193251.4
USDT_BTC,1621825200,105.99596999483558,100.6961714950938,103.48599040528337,103.39725939489014,174595878
USDT_BTC,1621821600,101.87231801467735,96.77870211394348,99.53094631701946,99.43818895730304,179974540.8
USDT_BTC,1621818000,104.22306505435344,99.01191180163576,101.21255744023958,101.18850194203365,179937146.7
USDT_BTC,1621814400,101.15899500593366,96.10104525563698,99.62195991349073,98.4166417035312,256829069.6
USDT_BTC,1621810800,100.66602331491585,95.63272214917005,97.80154970472313,98.62818051976582,152619772.4
USDT_BTC,1621807200,100.10612685632691,95.10082051351056,97.72240176139654,97.36529130288264,165634678.5
USDT_BTC,1621803600,98.24895904530096,93.33651109303591,96.46808241159937,95.15677356342906,185237221.1
USDT_BTC,1621800000,96.99835512457949,92.14843736835051,94.59330390350698,94.3707117867321,221720641.7
USDT_BTC,1621796400,96.54647913587276,91.71915517907911,94.67599494901513,94.76247212038098,232111472
USDT_BTC,1621792800,96.1702839549658,91.3617697572175,93.78694716600255,93.76880154633389,350535883.4
USDT_BTC,1621789200,96.599334177911,91.76936746901545,94.67078140446651,93.80700007172258,463648115.5
USDT_BTC,1621785600,91.48655522333323,86.91222746216656,89.13940168489863,89.08254327700556,867393397.2
USDT_BTC,1621782000,95.23840157647895,90.476481497655,92.64126234701214,93.06311096165548,259993343.8
USDT_BTC,1621778400,88.86625925086481,84.42294628832157,86.52215575478976,86.65977322394829,376212234.8
USDT_BTC,1621774800,93.96321918791547,89.26505822851969,90.98792147943216,91.76579248080917,589502627.6
USDT_BTC,1621771200,89.95157242205416,85.45399380095144,87.97564417700092,87.2399275577118,592868589.1
USDT_BTC,1621767600,88.57258908574957,84.14395963146208,86.1258210771816,86.54888124523823,238169414.1
USDT_BTC,1621764000,85.30649266321738,81.04116803005651,83.46654218284124,83.23258917032295,329386894.3
USDT_BTC,1621760400,86.81673531256806,82.47589854693965,85.12230256838473,84.8699506523813,480445609
USDT_BTC,1621756800,84.59505100488171,80.36529845463762,82.6876559632932,81.1354735482792,639511583
USDT_BTC,1621753200,84.07591973476352,79.87212374802533,82.06285248646793,82.62961873915589,264390431.6
USDT_BTC,1621749600,84.70120485041181,80.46614460789122,82.7604500880994,82.60678844699272,196634070.9
USDT_BTC,1621746000,83.93612530661568,79.73931904128489,82.04330889719294,81.35623508292917,163235104.2
USDT_BTC,1621742400,79.545696118174,75.5684113122653,77.90835138992999,77.34953562661714,103763416.6
USDT_BTC,1621738800,77.59808927161143,73.71818480803086,75.48384387294853,75.60586335495697,98694700.73
USDT_BTC,1621735200,81.86075756865795,77.76771969022505,79.68312227926822,79.67993521249862,109207716.8
USDT_BTC,1621731600,75.48471263904135,71.71047700708928,73.43891993228922,72.99296725744652,96668700.48
USDT_BTC,1621728000,80.48470727210902,76.46047190850356,78.57591602103912,78.90056650538607,253656844.5
USDT_BTC,1621724400,75.11977584101953,71.36378704896855,73.47551796174743,73.2255583271233,102792663.3
USDT_BTC,1621720800,74.66658817768518,70.93325876880093,72.5623063079489,72.76974532582474,155459148.3
USDT_BTC,1621717200,76.04622454787156,72.24391332047797,74.06872591862856,74.63898452690026,119303179.6
USDT_BTC,1621713600,71.25808037334437,67.69517635467714,69.67585633328403,69.60074772578763,116526033.4
USDT_BTC,1621710000,71.0356945016051,67.48390977652484,68.74395700135497,69.67908563538566,131459106.9
USDT_BTC,1621706400,70.90086946014617,67.35582598713886,69.29855050586386,68.92328799606891,162528624.6
USDT_BTC,1621702800,69.53034776512136,66.05383037686529,68.04271968448168,67.98973737078862,156613161.6
USDT_BTC,1621699200,65.1131120409722,61.857456438923585,63.084288055176735,62.71820360629677,190456728.1
USDT_BTC,1621695600,67.96528046720341,64.56701644384324,66.3987060736779,66.24335051953003,254162630.1
USDT_BTC,1621692000,64.13721017858342,60.93034966965424,63.36628166440044,63.182160641409055,231202840.1
USDT_BTC,1621688400,63.698813627401094,60.513872946031036,62.266749699578256,62.222303880644795,193106738
USDT_BTC,1621684800,61.042528042776766,57.99040164063793,59.481035251468334,60.07060540226383,199329515.8
USDT_BTC,1621681200,64.59892857038628,61.36898214186696,62.894991707504104,62.70854189110037,183042240
USDT_BTC,1621677600,61.25805025910503,58.19514774614978,59.96925279940535,59.8760326317173,350992503.8
USDT_BTC,1621674000,63.07588043523611,59.9220864134743,61.429109313243835,62.10836850405007,173903668.2
USDT_BTC,1621670400,56.513349928463,53.68768243203985,55.12527660942048,55.31255616309211,214263890.7
USDT_BTC,1621666800,61.0768205894323,58.02297955996068,58.94582011279047,59.34536216538915,202860113.9
USDT_BTC,1621663200,59.4304675881456,56.45894420873832,57.95281086895161,58.01801617496036,187152488
USDT_BTC,1621659600,58.282541608282074,55.36841452786797,57.161431492764066,56.941533702929,269966548
USDT_BTC,1621656000,55.24056268352926,52.478534549352794,53.87911621119812,54.04466203872411,267565326.7
USDT_BTC,1621652400,55.627573406920426,52.846194736574404,54.65607126059959,54.260796164220245,301066254.6
USDT_BTC,1621648800,54.04745047888711,51.34507795494275,52.65822316048769,52.86305722308395,189873491.7
USDT_BTC,1621645200,53.07796431352932,50.42406609785285,51.79912161252312,51.24062903980561,184903880.5
USDT_BTC,1621641600,54.163669395046625,51.45548592529429,52.58185231270194,52.58026667953837,192036871.9
USDT_BTC,1621638000,53.2274011003061,50.5660310452908,51.60764428589128,52.08396660866462,219771768.9
USDT_BTC,1621634400,51.88378195349952,49.289592855824544,50.23002080550082,50.50923037923198,306559033.2
USDT_BTC,1621630800,51.16525589198453,48.6069930973853,49.84767531889566,50.10996227339634,664727326
USDT_BTC,1621627200,50.11479635373773,47.60905653605084,48.77689777177196,48.89625576648677,327179350.8
USDT_BTC,1621623600,49.026253573033486,46.57494089438181,48.145813079224006,47.875172851992744,402964564
USDT_BTC,1621620000,48.160496853813314,45.75247201112265,46.619686232909345,47.18768315310726,249743884.7
USDT_BTC,1621616400,53.803918151662806,51.11372224407966,52.94058806494403,52.58144087383032,311034909.1
USDT_BTC,1621612800,45.18530264897609,42.92603751652729,44.10833890445613,44.16948775864387,550012202.5
USDT_BTC,1621609200,48.84620123134029,46.403891169773274,47.78410644556214,47.59964568242195,709607192.7
USDT_BTC,1621605600,49.296954871313474,46.8321071277478,48.11236104339208,48.49820646618201,1250882884
USDT_BTC,1621602000,45.90852687929248,43.61310053532785,44.065877921184736,44.55512387206996,147670655.5
USDT_BTC,1621598400,45.64198377316108,43.35988458450302,44.41024676981552,44.507469822885994,237974697.1
USDT_BTC,1621594800,44.5704591221088,42.34193616600336,43.377408038786065,43.35857685238167,182600891.1
USDT_BTC,1621591200,48.47682517540618,46.05298391663587,47.05249992500221,47.42078639253881,203737395.7
USDT_BTC,1621587600,43.33578247822899,41.16899335431754,42.85277156360923,42.0692892466452,238171442
USDT_BTC,1621584000,43.56291075844908,41.384765220526624,42.31172379620038,42.76250128026955,248235070.9
USDT_BTC,1621580400,47.513455560963244,45.13778278291508,46.34039674559543,46.498655896062964,165296139.1
USDT_BTC,1621576800,45.32506771804063,43.058814332138596,43.83777927954681,43.83774336020612,238116764.8
USDT_BTC,1621573200,44.82274789391934,42.58161049922337,44.05057618875218,43.82776620968637,148378008.1
USDT_BTC,1621569600,48.48804957366966,46.06364709498618,47.321910844451345,47.065427794484066,213574191.3
USDT_BTC,1621566000,47.85807334584094,45.4651696785489,46.78965779251864,46.57774805909442,152410310.3
USDT_BTC,1621562400,46.57901061899,44.2500600880405,45.568989820557505,45.61865856184845,132515885
